h3_cell,previous_14d,current_14d,hotspot_status,change_14d,pct_change_14d,hotspot_score,precinct_norm,selection_type,selection_name,previous_hotspot_threshold,current_hotspot_threshold,previous_14d_start,previous_14d_end,current_14d_start,current_14d_end,latitude,longitude,neighborhood,nearest_intersection,neighborhood_scope
882ab2d5b5fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,09,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44575780720599,-82.99171277884253,Conner Creek,Bringard Dr & Hickory St,Conner Creek
882ab2d5b5fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44575780720599,-82.99171277884253,Conner Creek,Bringard Dr & Hickory St,Conner Creek
882ab2d5b5fffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,09,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44575780720599,-82.99171277884253,Conner Creek,Bringard Dr & Hickory St,Conner Creek
882ab2d5b5fffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44575780720599,-82.99171277884253,Conner Creek,Bringard Dr & Hickory St,Conner Creek
882ab2c44dfffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,05,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39295113020128,-82.9832051697187,Conner Creek Industrial,Chandler Park Dr & Shoemaker St,Conner Creek Industrial
882ab2c44dfffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39295113020128,-82.9832051697187,Conner Creek Industrial,Chandler Park Dr & Shoemaker St,Conner Creek Industrial
882ab2c5e5fffff,5.0,5.0,Persistent Hotspot,0.0,0.0,6.75,03,All,All,5.0,4.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.34248619621189,-83.08014541497764,Core City,W Alexandrine St & Rosa Parks Blvd,Core City
882ab2c5e5fffff,5.0,5.0,Persistent Hotspot,0.0,0.0,6.75,ALL,All,All,5.0,4.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.34248619621189,-83.08014541497764,Core City,W Alexandrine St & Rosa Parks Blvd,Core City
882ab2c5e5fffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,03,Category Focus,Property Crime,3.0,3.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.34248619621189,-83.08014541497764,Core City,W Alexandrine St & Rosa Parks Blvd,Core City
882ab2c5e5fffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.34248619621189,-83.08014541497764,Core City,W Alexandrine St & Rosa Parks Blvd,Core City
882ab2c5e5fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,03,Category Focus,Vehicle-Related Crime,3.0,4.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.34248619621189,-83.08014541497764,Core City,W Alexandrine St & Rosa Parks Blvd,Core City
882ab2c5e5fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Category Focus,Vehicle-Related Crime,3.0,4.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.34248619621189,-83.08014541497764,Core City,W Alexandrine St & Rosa Parks Blvd,Core City
882ab2c5e5fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,03,Crime Type,LARCENY,3.0,3.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.34248619621189,-83.08014541497764,Core City,W Alexandrine St & Rosa Parks Blvd,Core City
882ab2c5e5fffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Crime Type,LARCENY,3.0,3.0,2026-08-20,2026-09-02,2026-09-03,2026-09-16,42.34248619621189,-83.08014541497764,Core City,W Alexandrine St & Rosa Parks Blvd,Core City
882ab2c5e3fffff,5.0,9.0,Persistent Hotspot,4.0,80.0,18.15,03,All,All,4.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331425997776094,-83.06549953097343,Corktown,Michigan Ave & 8th St,Corktown
882ab2c5e3fffff,5.0,9.0,Persistent Hotspot,4.0,80.0,18.15,ALL,All,All,4.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331425997776094,-83.06549953097343,Corktown,Michigan Ave & 8th St,Corktown
882ab2c585fffff,0.0,3.0,New Hotspot,3.0,,7.5,03,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.32508845288104,-83.06165504356666,Corktown,W Fort St & 10th St,Corktown
882ab2c5e7fffff,0.0,3.0,New Hotspot,3.0,,7.5,03,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.33141327784588,-83.06942280441756,Corktown,Cochrane St & Michigan Ave,Corktown
882ab2c5e3fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,03,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331425997776094,-83.06549953097343,Corktown,Michigan Ave & 8th St,Corktown
882ab2c585fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.32508845288104,-83.06165504356666,Corktown,W Fort St & 10th St,Corktown
882ab2c5e7fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.33141327784588,-83.06942280441756,Corktown,Cochrane St & Michigan Ave,Corktown
882ab2c5e3fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331425997776094,-83.06549953097343,Corktown,Michigan Ave & 8th St,Corktown
882ab2c5e3fffff,2.0,6.0,Emerging Hotspot,4.0,200.0,12.0,03,Category Focus,Violent Crime,3.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331425997776094,-83.06549953097343,Corktown,Michigan Ave & 8th St,Corktown
882ab2c5e3fffff,2.0,6.0,Emerging Hotspot,4.0,200.0,12.0,ALL,Category Focus,Violent Crime,3.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331425997776094,-83.06549953097343,Corktown,Michigan Ave & 8th St,Corktown
882ab2c5e3fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,03,Crime Type,AGGRAVATED ASSAULT,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331425997776094,-83.06549953097343,Corktown,Michigan Ave & 8th St,Corktown
882ab2c5e3fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,Crime Type,AGGRAVATED ASSAULT,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.331425997776094,-83.06549953097343,Corktown,Michigan Ave & 8th St,Corktown
882ab2c655fffff,5.0,9.0,Emerging Hotspot,4.0,80.0,15.0,05,All,All,7.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41480632289626,-82.92281696280148,Cornerstone Village,Farmbrook St & Chandler Park Dr,Cornerstone Village
882ab2c657fffff,7.0,10.0,Persistent Hotspot,3.0,42.86,18.0,05,All,All,7.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40953785971232,-82.92037765440844,Cornerstone Village,E Warren Ave & Lodewyck St,Cornerstone Village
882ab2c65dfffff,7.0,3.0,Declining Hotspot,-4.0,-57.14,3.0,05,All,All,7.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41983446783903,-82.92042221476919,Cornerstone Village,Hillcrest St & Rolandale St,Cornerstone Village
882ab2c643fffff,9.0,2.0,Declining Hotspot,-7.0,-77.78,2.0,05,All,All,7.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42101614615152,-82.9268776567705,Cornerstone Village,Tyrone St & Kingsville Ave,Cornerstone Village
882ab2c651fffff,7.0,1.0,Declining Hotspot,-6.0,-85.71,1.0,05,All,All,7.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41281378082838,-82.91306544403972,Cornerstone Village,Ashley Ave & Mack Ave,Cornerstone Village
882ab2c655fffff,5.0,9.0,Emerging Hotspot,4.0,80.0,15.0,ALL,All,All,7.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41480632289626,-82.92281696280148,Cornerstone Village,Farmbrook St & Chandler Park Dr,Cornerstone Village
882ab2c657fffff,7.0,10.0,Persistent Hotspot,3.0,42.86,18.0,ALL,All,All,7.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40953785971232,-82.92037765440844,Cornerstone Village,E Warren Ave & Lodewyck St,Cornerstone Village
882ab2c65dfffff,7.0,3.0,Declining Hotspot,-4.0,-57.14,3.0,ALL,All,All,7.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41983446783903,-82.92042221476919,Cornerstone Village,Hillcrest St & Rolandale St,Cornerstone Village
882ab2c643fffff,9.0,2.0,Declining Hotspot,-7.0,-77.78,2.0,ALL,All,All,7.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42101614615152,-82.9268776567705,Cornerstone Village,Tyrone St & Kingsville Ave,Cornerstone Village
882ab2c651fffff,7.0,1.0,Declining Hotspot,-6.0,-85.71,1.0,ALL,All,All,7.0,9.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41281378082838,-82.91306544403972,Cornerstone Village,Ashley Ave & Mack Ave,Cornerstone Village
882ab2c61dfffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,05,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40110526315807,-82.92430677556212,Cornerstone Village,Waveney St & Cadieux Rd,Cornerstone Village
882ab2c65dfffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,05,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41983446783903,-82.92042221476919,Cornerstone Village,Hillcrest St & Rolandale St,Cornerstone Village
882ab2c611fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,05,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39754157750207,-82.92195653373119,Cornerstone Village,Gravier St & Bluehill St,Cornerstone Village
882ab2c643fffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,05,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42101614615152,-82.9268776567705,Cornerstone Village,Tyrone St & Kingsville Ave,Cornerstone Village
882ab2c651fffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,05,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41281378082838,-82.91306544403972,Cornerstone Village,Ashley Ave & Mack Ave,Cornerstone Village
882ab2c61dfffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40110526315807,-82.92430677556212,Cornerstone Village,Waveney St & Cadieux Rd,Cornerstone Village
882ab2c65dfffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41983446783903,-82.92042221476919,Cornerstone Village,Hillcrest St & Rolandale St,Cornerstone Village
882ab2c611fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.39754157750207,-82.92195653373119,Cornerstone Village,Gravier St & Bluehill St,Cornerstone Village
882ab2c643fffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42101614615152,-82.9268776567705,Cornerstone Village,Tyrone St & Kingsville Ave,Cornerstone Village
882ab2c651fffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41281378082838,-82.91306544403972,Cornerstone Village,Ashley Ave & Mack Ave,Cornerstone Village
882ab2c657fffff,0.0,3.0,New Hotspot,3.0,,7.5,05,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40953785971232,-82.92037765440844,Cornerstone Village,E Warren Ave & Lodewyck St,Cornerstone Village
882ab2c609fffff,2.0,6.0,Emerging Hotspot,4.0,200.0,12.0,05,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.414617302038906,-82.93412978679127,Cornerstone Village,Berden St & Cadieux Rd,Cornerstone Village
882ab2c655fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,05,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41480632289626,-82.92281696280148,Cornerstone Village,Farmbrook St & Chandler Park Dr,Cornerstone Village
882ab2c643fffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,05,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42101614615152,-82.9268776567705,Cornerstone Village,Tyrone St & Kingsville Ave,Cornerstone Village
882ab2c657fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40953785971232,-82.92037765440844,Cornerstone Village,E Warren Ave & Lodewyck St,Cornerstone Village
882ab2c609fffff,2.0,6.0,Emerging Hotspot,4.0,200.0,12.0,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.414617302038906,-82.93412978679127,Cornerstone Village,Berden St & Cadieux Rd,Cornerstone Village
882ab2c655fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41480632289626,-82.92281696280148,Cornerstone Village,Farmbrook St & Chandler Park Dr,Cornerstone Village
882ab2c643fffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42101614615152,-82.9268776567705,Cornerstone Village,Tyrone St & Kingsville Ave,Cornerstone Village
882ab2c609fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,05,Crime Type,AGGRAVATED ASSAULT,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.414617302038906,-82.93412978679127,Cornerstone Village,Berden St & Cadieux Rd,Cornerstone Village
882ab2c609fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,Crime Type,AGGRAVATED ASSAULT,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.414617302038906,-82.93412978679127,Cornerstone Village,Berden St & Cadieux Rd,Cornerstone Village
882ab2c657fffff,7.0,3.0,Persistent Hotspot,-4.0,-57.14,4.05,05,Crime Type,FRAUD,5.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40953785971232,-82.92037765440844,Cornerstone Village,E Warren Ave & Lodewyck St,Cornerstone Village
882ab2c657fffff,7.0,3.0,Persistent Hotspot,-4.0,-57.14,4.05,ALL,Crime Type,FRAUD,5.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40953785971232,-82.92037765440844,Cornerstone Village,E Warren Ave & Lodewyck St,Cornerstone Village
882ab2c1b7fffff,4.0,9.0,Persistent Hotspot,5.0,125.0,19.65,08,All,All,4.0,7.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.413956408392266,-83.20463723747038,Crary/St Marys,Greenfield Rd & Verne St,Crary/St Marys
882ab2cf51fffff,4.0,7.0,Persistent Hotspot,3.0,75.0,13.95,08,All,All,4.0,7.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40316051573834,-83.2074096504793,Crary/St Marys,Mansfield St & Keeler St,Crary/St Marys
882ab2cf5dfffff,10.0,7.0,Persistent Hotspot,-3.0,-30.0,9.45,08,All,All,4.0,7.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,Crary/St Marys
882ab2c1b7fffff,4.0,9.0,Persistent Hotspot,5.0,125.0,19.65,ALL,All,All,4.0,7.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.413956408392266,-83.20463723747038,Crary/St Marys,Greenfield Rd & Verne St,Crary/St Marys
882ab2cf51fffff,4.0,7.0,Persistent Hotspot,3.0,75.0,13.95,ALL,All,All,4.0,7.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40316051573834,-83.2074096504793,Crary/St Marys,Mansfield St & Keeler St,Crary/St Marys
882ab2cf5dfffff,10.0,7.0,Persistent Hotspot,-3.0,-30.0,9.45,ALL,All,All,4.0,7.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,Crary/St Marys
882ab2cf51fffff,2.0,5.0,Emerging Hotspot,3.0,150.0,9.5,08,Category Focus,Property Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40316051573834,-83.2074096504793,Crary/St Marys,Mansfield St & Keeler St,Crary/St Marys
882ab2c1b7fffff,3.0,3.0,Emerging Hotspot,0.0,0.0,3.0,08,Category Focus,Property Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.413956408392266,-83.20463723747038,Crary/St Marys,Greenfield Rd & Verne St,Crary/St Marys
882ab2cf5dfffff,4.0,3.0,Persistent Hotspot,-1.0,-25.0,4.05,08,Category Focus,Property Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,Crary/St Marys
882ab2cf51fffff,2.0,5.0,Emerging Hotspot,3.0,150.0,9.5,ALL,Category Focus,Property Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40316051573834,-83.2074096504793,Crary/St Marys,Mansfield St & Keeler St,Crary/St Marys
882ab2c1b7fffff,3.0,3.0,Emerging Hotspot,0.0,0.0,3.0,ALL,Category Focus,Property Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.413956408392266,-83.20463723747038,Crary/St Marys,Greenfield Rd & Verne St,Crary/St Marys
882ab2cf5dfffff,4.0,3.0,Persistent Hotspot,-1.0,-25.0,4.05,ALL,Category Focus,Property Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,Crary/St Marys
882ab2cf5dfffff,5.0,3.0,Persistent Hotspot,-2.0,-40.0,4.05,08,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,Crary/St Marys
882ab2cf59fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,08,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40679804507572,-83.20313953212771,Crary/St Marys,Pilgrim St & Rutherford St,Crary/St Marys
882ab2cf5dfffff,5.0,3.0,Persistent Hotspot,-2.0,-40.0,4.05,ALL,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,Crary/St Marys
882ab2cf59fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,ALL,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40679804507572,-83.20313953212771,Crary/St Marys,Pilgrim St & Rutherford St,Crary/St Marys
882ab2cf51fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,08,Crime Type,LARCENY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40316051573834,-83.2074096504793,Crary/St Marys,Mansfield St & Keeler St,Crary/St Marys
882ab2cf5dfffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,08,Crime Type,LARCENY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,Crary/St Marys
882ab2c1b7fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,08,Crime Type,LARCENY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.413956408392266,-83.20463723747038,Crary/St Marys,Greenfield Rd & Verne St,Crary/St Marys
882ab2cf51fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,Crime Type,LARCENY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.40316051573834,-83.2074096504793,Crary/St Marys,Mansfield St & Keeler St,Crary/St Marys
882ab2cf5dfffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,Crime Type,LARCENY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,Crary/St Marys
882ab2c1b7fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,ALL,Crime Type,LARCENY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.413956408392266,-83.20463723747038,Crary/St Marys,Greenfield Rd & Verne St,Crary/St Marys
882ab2cf5dfffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,08,Crime Type,STOLEN VEHICLE,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,Crary/St Marys
882ab2cf5dfffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,ALL,Crime Type,STOLEN VEHICLE,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41025696600993,-83.20865945611098,Crary/St Marys,Florence St & Lindsay St,Crary/St Marys
882ab2c1b7fffff,0.0,3.0,New Hotspot,3.0,,7.5,08,Crime Type,WEAPONS OFFENSES,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.413956408392266,-83.20463723747038,Crary/St Marys,Greenfield Rd & Verne St,Crary/St Marys
882ab2c1b7fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Crime Type,WEAPONS OFFENSES,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.413956408392266,-83.20463723747038,Crary/St Marys,Greenfield Rd & Verne St,Crary/St Marys
882ab2c515fffff,5.0,8.0,Persistent Hotspot,3.0,60.0,15.3,03,All,All,4.0,8.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36213830541824,-83.0671044431644,Cultural Center,E Palmer St & Woodward Ave,Cultural Center
882ab2c515fffff,5.0,8.0,Persistent Hotspot,3.0,60.0,15.3,ALL,All,All,4.0,8.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36213830541824,-83.0671044431644,Cultural Center,E Palmer St & Woodward Ave,Cultural Center
882ab2c511fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,03,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36018542161034,-83.06035680352474,Cultural Center,Brush St & Farnsworth St,Cultural Center
882ab2c511fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36018542161034,-83.06035680352474,Cultural Center,Brush St & Farnsworth St,Cultural Center
882ab2c515fffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,03,Category Focus,Violent Crime,3.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36213830541824,-83.0671044431644,Cultural Center,E Palmer St & Woodward Ave,Cultural Center
882ab2c515fffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,ALL,Category Focus,Violent Crime,3.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36213830541824,-83.0671044431644,Cultural Center,E Palmer St & Woodward Ave,Cultural Center
882ab2c515fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,03,Crime Type,ASSAULT,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36213830541824,-83.0671044431644,Cultural Center,E Palmer St & Woodward Ave,Cultural Center
882ab2c515fffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,Crime Type,ASSAULT,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36213830541824,-83.0671044431644,Cultural Center,E Palmer St & Woodward Ave,Cultural Center
882ab2c729fffff,2.0,5.0,Emerging Hotspot,3.0,150.0,9.5,11,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42473286416989,-83.04340077147224,Davison,Iowa St & Minnesota St,Davison
882ab2c721fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,11,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41653303743575,-83.05882498881682,Davison,E McNichols Rd & Shields St,Davison
882ab2c72bfffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,11,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41909879674454,-83.04177956711248,Davison,Desner St & Caldwell St,Davison
882ab2c729fffff,2.0,5.0,Emerging Hotspot,3.0,150.0,9.5,ALL,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42473286416989,-83.04340077147224,Davison,Iowa St & Minnesota St,Davison
882ab2c721fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,ALL,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41653303743575,-83.05882498881682,Davison,E McNichols Rd & Shields St,Davison
882ab2c72bfffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,ALL,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.41909879674454,-83.04177956711248,Davison,Desner St & Caldwell St,Davison
882ab2c729fffff,0.0,3.0,New Hotspot,3.0,,7.5,11,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42473286416989,-83.04340077147224,Davison,Iowa St & Minnesota St,Davison
882ab2c729fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.42473286416989,-83.04340077147224,Davison,Iowa St & Minnesota St,Davison
