period,precinct_norm,selection_type,selection_name,weekday,time_block,incident_count
YTD,ALL,Crime Type,HOMICIDE,Saturday,06:00-11:59,4
YTD,ALL,Crime Type,HOMICIDE,Saturday,12:00-17:59,5
YTD,ALL,Crime Type,HOMICIDE,Saturday,18:00-23:59,6
YTD,ALL,Crime Type,HOMICIDE,Sunday,00:00-05:59,10
YTD,ALL,Crime Type,HOMICIDE,Sunday,06:00-11:59,3
YTD,ALL,Crime Type,HOMICIDE,Sunday,12:00-17:59,7
YTD,ALL,Crime Type,HOMICIDE,Sunday,18:00-23:59,9
YTD,ALL,Crime Type,HOMICIDE,Thursday,00:00-05:59,2
YTD,ALL,Crime Type,HOMICIDE,Thursday,06:00-11:59,3
YTD,ALL,Crime Type,HOMICIDE,Thursday,12:00-17:59,5
YTD,ALL,Crime Type,HOMICIDE,Thursday,18:00-23:59,9
YTD,ALL,Crime Type,HOMICIDE,Tuesday,00:00-05:59,5
YTD,ALL,Crime Type,HOMICIDE,Tuesday,06:00-11:59,2
YTD,ALL,Crime Type,HOMICIDE,Tuesday,12:00-17:59,7
YTD,ALL,Crime Type,HOMICIDE,Tuesday,18:00-23:59,12
YTD,ALL,Crime Type,HOMICIDE,Wednesday,00:00-05:59,7
YTD,ALL,Crime Type,HOMICIDE,Wednesday,06:00-11:59,2
YTD,ALL,Crime Type,HOMICIDE,Wednesday,12:00-17:59,4
YTD,ALL,Crime Type,HOMICIDE,Wednesday,18:00-23:59,10
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Friday,00:00-05:59,4
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Friday,06:00-11:59,7
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Friday,12:00-17:59,7
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Friday,18:00-23:59,12
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Monday,00:00-05:59,3
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Monday,06:00-11:59,9
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Monday,12:00-17:59,11
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Monday,18:00-23:59,9
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,00:00-05:59,6
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,06:00-11:59,5
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,12:00-17:59,10
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,18:00-23:59,11
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Sunday,00:00-05:59,8
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Sunday,06:00-11:59,7
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Sunday,12:00-17:59,7
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Sunday,18:00-23:59,8
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,00:00-05:59,2
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,06:00-11:59,8
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,12:00-17:59,9
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,18:00-23:59,4
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,00:00-05:59,5
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,06:00-11:59,12
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,12:00-17:59,10
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,18:00-23:59,7
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,00:00-05:59,6
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,06:00-11:59,6
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,12:00-17:59,11
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,18:00-23:59,11
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Friday,18:00-23:59,2
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Monday,00:00-05:59,2
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Monday,06:00-11:59,1
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Monday,18:00-23:59,2
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Saturday,00:00-05:59,1
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Sunday,00:00-05:59,1
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Sunday,18:00-23:59,2
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Thursday,00:00-05:59,1
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Thursday,06:00-11:59,1
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Thursday,18:00-23:59,1
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Tuesday,18:00-23:59,1
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Wednesday,00:00-05:59,2
YTD,ALL,Crime Type,JUSTIFIABLE HOMICIDE,Wednesday,18:00-23:59,1
YTD,ALL,Crime Type,KIDNAPPING,Friday,00:00-05:59,4
YTD,ALL,Crime Type,KIDNAPPING,Friday,06:00-11:59,7
YTD,ALL,Crime Type,KIDNAPPING,Friday,12:00-17:59,12
YTD,ALL,Crime Type,KIDNAPPING,Friday,18:00-23:59,9
YTD,ALL,Crime Type,KIDNAPPING,Monday,00:00-05:59,5
YTD,ALL,Crime Type,KIDNAPPING,Monday,06:00-11:59,7
YTD,ALL,Crime Type,KIDNAPPING,Monday,12:00-17:59,9
YTD,ALL,Crime Type,KIDNAPPING,Monday,18:00-23:59,8
YTD,ALL,Crime Type,KIDNAPPING,Saturday,00:00-05:59,2
YTD,ALL,Crime Type,KIDNAPPING,Saturday,06:00-11:59,6
YTD,ALL,Crime Type,KIDNAPPING,Saturday,12:00-17:59,7
YTD,ALL,Crime Type,KIDNAPPING,Saturday,18:00-23:59,10
YTD,ALL,Crime Type,KIDNAPPING,Sunday,00:00-05:59,6
YTD,ALL,Crime Type,KIDNAPPING,Sunday,06:00-11:59,5
YTD,ALL,Crime Type,KIDNAPPING,Sunday,12:00-17:59,4
YTD,ALL,Crime Type,KIDNAPPING,Sunday,18:00-23:59,7
YTD,ALL,Crime Type,KIDNAPPING,Thursday,00:00-05:59,3
YTD,ALL,Crime Type,KIDNAPPING,Thursday,06:00-11:59,6
YTD,ALL,Crime Type,KIDNAPPING,Thursday,12:00-17:59,10
YTD,ALL,Crime Type,KIDNAPPING,Thursday,18:00-23:59,7
YTD,ALL,Crime Type,KIDNAPPING,Tuesday,00:00-05:59,6
YTD,ALL,Crime Type,KIDNAPPING,Tuesday,06:00-11:59,2
YTD,ALL,Crime Type,KIDNAPPING,Tuesday,12:00-17:59,4
YTD,ALL,Crime Type,KIDNAPPING,Tuesday,18:00-23:59,11
YTD,ALL,Crime Type,KIDNAPPING,Wednesday,00:00-05:59,5
YTD,ALL,Crime Type,KIDNAPPING,Wednesday,06:00-11:59,5
YTD,ALL,Crime Type,KIDNAPPING,Wednesday,12:00-17:59,10
YTD,ALL,Crime Type,KIDNAPPING,Wednesday,18:00-23:59,8
YTD,ALL,Crime Type,LARCENY,Friday,00:00-05:59,228
YTD,ALL,Crime Type,LARCENY,Friday,06:00-11:59,400
YTD,ALL,Crime Type,LARCENY,Friday,12:00-17:59,735
YTD,ALL,Crime Type,LARCENY,Friday,18:00-23:59,489
YTD,ALL,Crime Type,LARCENY,Monday,00:00-05:59,267
YTD,ALL,Crime Type,LARCENY,Monday,06:00-11:59,418
YTD,ALL,Crime Type,LARCENY,Monday,12:00-17:59,640
YTD,ALL,Crime Type,LARCENY,Monday,18:00-23:59,475
YTD,ALL,Crime Type,LARCENY,Saturday,00:00-05:59,352
YTD,ALL,Crime Type,LARCENY,Saturday,06:00-11:59,310
YTD,ALL,Crime Type,LARCENY,Saturday,12:00-17:59,585
YTD,ALL,Crime Type,LARCENY,Saturday,18:00-23:59,610
YTD,ALL,Crime Type,LARCENY,Sunday,00:00-05:59,523
YTD,ALL,Crime Type,LARCENY,Sunday,06:00-11:59,285
YTD,ALL,Crime Type,LARCENY,Sunday,12:00-17:59,497
YTD,ALL,Crime Type,LARCENY,Sunday,18:00-23:59,628
YTD,ALL,Crime Type,LARCENY,Thursday,00:00-05:59,222
YTD,ALL,Crime Type,LARCENY,Thursday,06:00-11:59,390
YTD,ALL,Crime Type,LARCENY,Thursday,12:00-17:59,576
YTD,ALL,Crime Type,LARCENY,Thursday,18:00-23:59,457
YTD,ALL,Crime Type,LARCENY,Tuesday,00:00-05:59,201
YTD,ALL,Crime Type,LARCENY,Tuesday,06:00-11:59,358
YTD,ALL,Crime Type,LARCENY,Tuesday,12:00-17:59,606
YTD,ALL,Crime Type,LARCENY,Tuesday,18:00-23:59,457
YTD,ALL,Crime Type,LARCENY,Wednesday,00:00-05:59,223
YTD,ALL,Crime Type,LARCENY,Wednesday,06:00-11:59,374
YTD,ALL,Crime Type,LARCENY,Wednesday,12:00-17:59,582
YTD,ALL,Crime Type,LARCENY,Wednesday,18:00-23:59,491
YTD,ALL,Crime Type,LIQUOR,Friday,18:00-23:59,7
YTD,ALL,Crime Type,LIQUOR,Monday,12:00-17:59,1
YTD,ALL,Crime Type,LIQUOR,Monday,18:00-23:59,1
YTD,ALL,Crime Type,LIQUOR,Saturday,00:00-05:59,10
YTD,ALL,Crime Type,LIQUOR,Saturday,06:00-11:59,1
YTD,ALL,Crime Type,LIQUOR,Saturday,18:00-23:59,6
YTD,ALL,Crime Type,LIQUOR,Sunday,00:00-05:59,4
YTD,ALL,Crime Type,LIQUOR,Sunday,18:00-23:59,3
YTD,ALL,Crime Type,LIQUOR,Tuesday,00:00-05:59,1
YTD,ALL,Crime Type,LIQUOR,Tuesday,06:00-11:59,1
YTD,ALL,Crime Type,LIQUOR,Tuesday,12:00-17:59,1
YTD,ALL,Crime Type,LIQUOR,Tuesday,18:00-23:59,3
YTD,ALL,Crime Type,MISCELLANEOUS,Friday,00:00-05:59,1
YTD,ALL,Crime Type,MISCELLANEOUS,Friday,06:00-11:59,1
YTD,ALL,Crime Type,MISCELLANEOUS,Friday,12:00-17:59,6
YTD,ALL,Crime Type,MISCELLANEOUS,Friday,18:00-23:59,2
YTD,ALL,Crime Type,MISCELLANEOUS,Monday,00:00-05:59,3
YTD,ALL,Crime Type,MISCELLANEOUS,Monday,06:00-11:59,2
YTD,ALL,Crime Type,MISCELLANEOUS,Monday,12:00-17:59,7
YTD,ALL,Crime Type,MISCELLANEOUS,Monday,18:00-23:59,2
YTD,ALL,Crime Type,MISCELLANEOUS,Saturday,00:00-05:59,2
YTD,ALL,Crime Type,MISCELLANEOUS,Saturday,12:00-17:59,4
YTD,ALL,Crime Type,MISCELLANEOUS,Saturday,18:00-23:59,5
YTD,ALL,Crime Type,MISCELLANEOUS,Sunday,00:00-05:59,2
YTD,ALL,Crime Type,MISCELLANEOUS,Sunday,12:00-17:59,5
YTD,ALL,Crime Type,MISCELLANEOUS,Sunday,18:00-23:59,2
YTD,ALL,Crime Type,MISCELLANEOUS,Thursday,06:00-11:59,5
YTD,ALL,Crime Type,MISCELLANEOUS,Thursday,12:00-17:59,8
YTD,ALL,Crime Type,MISCELLANEOUS,Thursday,18:00-23:59,7
YTD,ALL,Crime Type,MISCELLANEOUS,Tuesday,00:00-05:59,1
YTD,ALL,Crime Type,MISCELLANEOUS,Tuesday,06:00-11:59,1
YTD,ALL,Crime Type,MISCELLANEOUS,Tuesday,12:00-17:59,6
YTD,ALL,Crime Type,MISCELLANEOUS,Tuesday,18:00-23:59,3
YTD,ALL,Crime Type,MISCELLANEOUS,Wednesday,00:00-05:59,3
YTD,ALL,Crime Type,MISCELLANEOUS,Wednesday,06:00-11:59,5
YTD,ALL,Crime Type,MISCELLANEOUS,Wednesday,12:00-17:59,8
YTD,ALL,Crime Type,MISCELLANEOUS,Wednesday,18:00-23:59,2
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Friday,00:00-05:59,27
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Friday,06:00-11:59,33
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Friday,12:00-17:59,56
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Friday,18:00-23:59,53
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Monday,00:00-05:59,18
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Monday,06:00-11:59,26
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Monday,12:00-17:59,48
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Monday,18:00-23:59,40
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Saturday,00:00-05:59,15
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Saturday,06:00-11:59,24
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Saturday,12:00-17:59,35
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Saturday,18:00-23:59,38
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,00:00-05:59,21
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,06:00-11:59,28
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,12:00-17:59,40
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,18:00-23:59,47
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Thursday,00:00-05:59,17
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Thursday,06:00-11:59,31
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Thursday,12:00-17:59,53
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Thursday,18:00-23:59,49
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,00:00-05:59,17
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,06:00-11:59,31
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,12:00-17:59,48
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,18:00-23:59,33
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,00:00-05:59,14
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,06:00-11:59,28
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,12:00-17:59,60
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,18:00-23:59,40
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Friday,00:00-05:59,60
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Friday,06:00-11:59,30
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Friday,12:00-17:59,55
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Friday,18:00-23:59,119
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Monday,00:00-05:59,68
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Monday,06:00-11:59,22
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Monday,12:00-17:59,56
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Monday,18:00-23:59,93
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Saturday,00:00-05:59,93
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Saturday,06:00-11:59,24
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Saturday,12:00-17:59,55
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Saturday,18:00-23:59,125
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Sunday,00:00-05:59,103
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Sunday,06:00-11:59,17
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Sunday,12:00-17:59,43
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Sunday,18:00-23:59,122
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Thursday,00:00-05:59,52
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Thursday,06:00-11:59,19
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Thursday,12:00-17:59,80
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Thursday,18:00-23:59,112
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Tuesday,00:00-05:59,60
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Tuesday,06:00-11:59,26
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Tuesday,12:00-17:59,72
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Tuesday,18:00-23:59,60
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Wednesday,00:00-05:59,59
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Wednesday,06:00-11:59,33
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Wednesday,12:00-17:59,61
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Wednesday,18:00-23:59,90
YTD,ALL,Crime Type,OTHER,Friday,00:00-05:59,9
YTD,ALL,Crime Type,OTHER,Friday,06:00-11:59,8
YTD,ALL,Crime Type,OTHER,Friday,12:00-17:59,22
YTD,ALL,Crime Type,OTHER,Friday,18:00-23:59,11
YTD,ALL,Crime Type,OTHER,Monday,00:00-05:59,13
YTD,ALL,Crime Type,OTHER,Monday,06:00-11:59,11
YTD,ALL,Crime Type,OTHER,Monday,12:00-17:59,12
YTD,ALL,Crime Type,OTHER,Monday,18:00-23:59,9
YTD,ALL,Crime Type,OTHER,Saturday,00:00-05:59,11
YTD,ALL,Crime Type,OTHER,Saturday,06:00-11:59,7
YTD,ALL,Crime Type,OTHER,Saturday,12:00-17:59,22
YTD,ALL,Crime Type,OTHER,Saturday,18:00-23:59,20
YTD,ALL,Crime Type,OTHER,Sunday,00:00-05:59,8
YTD,ALL,Crime Type,OTHER,Sunday,06:00-11:59,3
YTD,ALL,Crime Type,OTHER,Sunday,12:00-17:59,17
YTD,ALL,Crime Type,OTHER,Sunday,18:00-23:59,15
YTD,ALL,Crime Type,OTHER,Thursday,00:00-05:59,6
YTD,ALL,Crime Type,OTHER,Thursday,06:00-11:59,11
YTD,ALL,Crime Type,OTHER,Thursday,12:00-17:59,18
YTD,ALL,Crime Type,OTHER,Thursday,18:00-23:59,14
YTD,ALL,Crime Type,OTHER,Tuesday,00:00-05:59,15
YTD,ALL,Crime Type,OTHER,Tuesday,06:00-11:59,5
YTD,ALL,Crime Type,OTHER,Tuesday,12:00-17:59,20
YTD,ALL,Crime Type,OTHER,Tuesday,18:00-23:59,11
YTD,ALL,Crime Type,OTHER,Wednesday,00:00-05:59,9
YTD,ALL,Crime Type,OTHER,Wednesday,06:00-11:59,9
YTD,ALL,Crime Type,OTHER,Wednesday,12:00-17:59,18
YTD,ALL,Crime Type,OTHER,Wednesday,18:00-23:59,19
YTD,ALL,Crime Type,OUIL,Friday,00:00-05:59,28
YTD,ALL,Crime Type,OUIL,Friday,06:00-11:59,16
YTD,ALL,Crime Type,OUIL,Friday,12:00-17:59,18
YTD,ALL,Crime Type,OUIL,Friday,18:00-23:59,22
YTD,ALL,Crime Type,OUIL,Monday,00:00-05:59,22
YTD,ALL,Crime Type,OUIL,Monday,06:00-11:59,22
YTD,ALL,Crime Type,OUIL,Monday,12:00-17:59,18
YTD,ALL,Crime Type,OUIL,Monday,18:00-23:59,44
YTD,ALL,Crime Type,OUIL,Saturday,00:00-05:59,26
YTD,ALL,Crime Type,OUIL,Saturday,06:00-11:59,16
YTD,ALL,Crime Type,OUIL,Saturday,12:00-17:59,22
YTD,ALL,Crime Type,OUIL,Saturday,18:00-23:59,56
YTD,ALL,Crime Type,OUIL,Sunday,00:00-05:59,28
YTD,ALL,Crime Type,OUIL,Sunday,06:00-11:59,6
YTD,ALL,Crime Type,OUIL,Sunday,12:00-17:59,24
YTD,ALL,Crime Type,OUIL,Sunday,18:00-23:59,30
YTD,ALL,Crime Type,OUIL,Thursday,00:00-05:59,18
YTD,ALL,Crime Type,OUIL,Thursday,06:00-11:59,12
YTD,ALL,Crime Type,OUIL,Thursday,12:00-17:59,20
YTD,ALL,Crime Type,OUIL,Thursday,18:00-23:59,34
YTD,ALL,Crime Type,OUIL,Tuesday,00:00-05:59,14
YTD,ALL,Crime Type,OUIL,Tuesday,06:00-11:59,4
YTD,ALL,Crime Type,OUIL,Tuesday,12:00-17:59,24
YTD,ALL,Crime Type,OUIL,Tuesday,18:00-23:59,48
YTD,ALL,Crime Type,OUIL,Wednesday,00:00-05:59,12
YTD,ALL,Crime Type,OUIL,Wednesday,06:00-11:59,16
YTD,ALL,Crime Type,OUIL,Wednesday,12:00-17:59,24
YTD,ALL,Crime Type,OUIL,Wednesday,18:00-23:59,36
YTD,ALL,Crime Type,ROBBERY,Friday,00:00-05:59,34
YTD,ALL,Crime Type,ROBBERY,Friday,06:00-11:59,21
YTD,ALL,Crime Type,ROBBERY,Friday,12:00-17:59,42
YTD,ALL,Crime Type,ROBBERY,Friday,18:00-23:59,40
YTD,ALL,Crime Type,ROBBERY,Monday,00:00-05:59,44
YTD,ALL,Crime Type,ROBBERY,Monday,06:00-11:59,21
YTD,ALL,Crime Type,ROBBERY,Monday,12:00-17:59,46
YTD,ALL,Crime Type,ROBBERY,Monday,18:00-23:59,60
YTD,ALL,Crime Type,ROBBERY,Saturday,00:00-05:59,52
YTD,ALL,Crime Type,ROBBERY,Saturday,06:00-11:59,21
YTD,ALL,Crime Type,ROBBERY,Saturday,12:00-17:59,28
YTD,ALL,Crime Type,ROBBERY,Saturday,18:00-23:59,67
YTD,ALL,Crime Type,ROBBERY,Sunday,00:00-05:59,72
YTD,ALL,Crime Type,ROBBERY,Sunday,06:00-11:59,25
YTD,ALL,Crime Type,ROBBERY,Sunday,12:00-17:59,46
YTD,ALL,Crime Type,ROBBERY,Sunday,18:00-23:59,68
YTD,ALL,Crime Type,ROBBERY,Thursday,00:00-05:59,31
YTD,ALL,Crime Type,ROBBERY,Thursday,06:00-11:59,29
YTD,ALL,Crime Type,ROBBERY,Thursday,12:00-17:59,32
YTD,ALL,Crime Type,ROBBERY,Thursday,18:00-23:59,31
YTD,ALL,Crime Type,ROBBERY,Tuesday,00:00-05:59,42
YTD,ALL,Crime Type,ROBBERY,Tuesday,06:00-11:59,27
YTD,ALL,Crime Type,ROBBERY,Tuesday,12:00-17:59,43
YTD,ALL,Crime Type,ROBBERY,Tuesday,18:00-23:59,53
YTD,ALL,Crime Type,ROBBERY,Wednesday,00:00-05:59,30
YTD,ALL,Crime Type,ROBBERY,Wednesday,06:00-11:59,23
YTD,ALL,Crime Type,ROBBERY,Wednesday,12:00-17:59,40
YTD,ALL,Crime Type,ROBBERY,Wednesday,18:00-23:59,59
YTD,ALL,Crime Type,RUNAWAY,Friday,00:00-05:59,22
YTD,ALL,Crime Type,RUNAWAY,Friday,06:00-11:59,25
YTD,ALL,Crime Type,RUNAWAY,Friday,12:00-17:59,52
YTD,ALL,Crime Type,RUNAWAY,Friday,18:00-23:59,48
YTD,ALL,Crime Type,RUNAWAY,Monday,00:00-05:59,18
YTD,ALL,Crime Type,RUNAWAY,Monday,06:00-11:59,26
YTD,ALL,Crime Type,RUNAWAY,Monday,12:00-17:59,66
YTD,ALL,Crime Type,RUNAWAY,Monday,18:00-23:59,52
YTD,ALL,Crime Type,RUNAWAY,Saturday,00:00-05:59,22
YTD,ALL,Crime Type,RUNAWAY,Saturday,06:00-11:59,21
YTD,ALL,Crime Type,RUNAWAY,Saturday,12:00-17:59,43
YTD,ALL,Crime Type,RUNAWAY,Saturday,18:00-23:59,55
YTD,ALL,Crime Type,RUNAWAY,Sunday,00:00-05:59,26
YTD,ALL,Crime Type,RUNAWAY,Sunday,06:00-11:59,22
YTD,ALL,Crime Type,RUNAWAY,Sunday,12:00-17:59,56
YTD,ALL,Crime Type,RUNAWAY,Sunday,18:00-23:59,51
YTD,ALL,Crime Type,RUNAWAY,Thursday,00:00-05:59,21
YTD,ALL,Crime Type,RUNAWAY,Thursday,06:00-11:59,29
YTD,ALL,Crime Type,RUNAWAY,Thursday,12:00-17:59,44
YTD,ALL,Crime Type,RUNAWAY,Thursday,18:00-23:59,57
YTD,ALL,Crime Type,RUNAWAY,Tuesday,00:00-05:59,12
YTD,ALL,Crime Type,RUNAWAY,Tuesday,06:00-11:59,26
YTD,ALL,Crime Type,RUNAWAY,Tuesday,12:00-17:59,57
YTD,ALL,Crime Type,RUNAWAY,Tuesday,18:00-23:59,49
YTD,ALL,Crime Type,RUNAWAY,Wednesday,00:00-05:59,16
YTD,ALL,Crime Type,RUNAWAY,Wednesday,06:00-11:59,32
YTD,ALL,Crime Type,RUNAWAY,Wednesday,12:00-17:59,45
YTD,ALL,Crime Type,RUNAWAY,Wednesday,18:00-23:59,63
YTD,ALL,Crime Type,SEX OFFENSES,Friday,00:00-05:59,25
YTD,ALL,Crime Type,SEX OFFENSES,Friday,06:00-11:59,24
YTD,ALL,Crime Type,SEX OFFENSES,Friday,12:00-17:59,35
YTD,ALL,Crime Type,SEX OFFENSES,Friday,18:00-23:59,169
YTD,ALL,Crime Type,SEX OFFENSES,Monday,00:00-05:59,14
YTD,ALL,Crime Type,SEX OFFENSES,Monday,06:00-11:59,20
YTD,ALL,Crime Type,SEX OFFENSES,Monday,12:00-17:59,34
YTD,ALL,Crime Type,SEX OFFENSES,Monday,18:00-23:59,24
YTD,ALL,Crime Type,SEX OFFENSES,Saturday,00:00-05:59,16
YTD,ALL,Crime Type,SEX OFFENSES,Saturday,06:00-11:59,13
YTD,ALL,Crime Type,SEX OFFENSES,Saturday,12:00-17:59,18
YTD,ALL,Crime Type,SEX OFFENSES,Saturday,18:00-23:59,19
YTD,ALL,Crime Type,SEX OFFENSES,Sunday,00:00-05:59,14
YTD,ALL,Crime Type,SEX OFFENSES,Sunday,06:00-11:59,11
YTD,ALL,Crime Type,SEX OFFENSES,Sunday,12:00-17:59,22
YTD,ALL,Crime Type,SEX OFFENSES,Sunday,18:00-23:59,24
YTD,ALL,Crime Type,SEX OFFENSES,Thursday,00:00-05:59,21
YTD,ALL,Crime Type,SEX OFFENSES,Thursday,06:00-11:59,19
YTD,ALL,Crime Type,SEX OFFENSES,Thursday,12:00-17:59,41
YTD,ALL,Crime Type,SEX OFFENSES,Thursday,18:00-23:59,71
YTD,ALL,Crime Type,SEX OFFENSES,Tuesday,00:00-05:59,16
YTD,ALL,Crime Type,SEX OFFENSES,Tuesday,06:00-11:59,12
YTD,ALL,Crime Type,SEX OFFENSES,Tuesday,12:00-17:59,36
YTD,ALL,Crime Type,SEX OFFENSES,Tuesday,18:00-23:59,28
YTD,ALL,Crime Type,SEX OFFENSES,Wednesday,00:00-05:59,14
YTD,ALL,Crime Type,SEX OFFENSES,Wednesday,06:00-11:59,15
YTD,ALL,Crime Type,SEX OFFENSES,Wednesday,12:00-17:59,46
YTD,ALL,Crime Type,SEX OFFENSES,Wednesday,18:00-23:59,21
YTD,ALL,Crime Type,SEXUAL ASSAULT,Friday,00:00-05:59,25
YTD,ALL,Crime Type,SEXUAL ASSAULT,Friday,06:00-11:59,14
YTD,ALL,Crime Type,SEXUAL ASSAULT,Friday,12:00-17:59,24
YTD,ALL,Crime Type,SEXUAL ASSAULT,Friday,18:00-23:59,21
YTD,ALL,Crime Type,SEXUAL ASSAULT,Monday,00:00-05:59,24
YTD,ALL,Crime Type,SEXUAL ASSAULT,Monday,06:00-11:59,18
